Start,End,Distance
11111,41101,8.2
41101,41111,8.6
41111,41121,9.2
41121,41131,9.7
41131,41141,10.4
41141,41151,10.8
41151,40251,11.3
40251,40261,11.8
40261,51111,12.5
51111,51071,12.9
51071,51131,13.3
51131,52011,13.7
52011,52021,14.2
52021,52031,14.5
52031,52051,15.1
52051,52061,15.6
52061,66061,16.1
66061,66071,16.6
66071,66081,16.9
66081,62109,17.4
62109,62099,17.6
62099,62089,17.9
62089,62079,18.1
62079,62069,18.3
62069,70309,18.9
70309,70299,19.1
70299,70289,19.4
70289,71011,19.7
71011,71171,19.9
71171,71021,20.3
71021,71071,20.8
71071,71081,21.2
71081,71091,21.7
71091,72019,22.1
72019,83119,22.8
83119,83109,23.0
83109,82069,23.7
82069,82221,24.2
82221,82009,24.8
82009,82009,0.0
82009,82061,0.5
82061,83101,0.9
83101,83111,1.2
83111,72011,1.7
72011,71099,2.0
71099,71089,2.4
71089,71079,2.8
71079,71029,3.2
71029,71179,3.7
71179,70281,4.2
70281,70291,4.5
70291,70301,4.8
70301,62061,5.3
62061,62071,5.6
62071,62081,6.0
62081,62091,6.3
62091,62101,6.6
62101,66089,7.0
66089,66079,7.4
66079,66069,8.0
66069,52069,8.5
52069,52059,8.7
52059,52039,9.3
52039,52029,9.8
52029,52019,10.2
52019,51139,10.7
51139,51079,11.2
51079,51119,11.7
51119,41169,13.3
41169,41139,14.1
41139,41129,14.6
41129,41119,15.2
41119,41109,15.5
41109,11119,15.9
11119,11109,16.2
11109,11099,16.5
11099,11089,16.9
11089,11079,17.4
11079,11069,17.7
11069,11059,18.1
11059,11049,18.5
11049,11039,18.9
11039,11029,19.3
11029,11519,19.9
11519,18019,20.6
18019,15059,21.1
15059,15049,21.4
15049,14189,21.8
14189,14179,22.1
14179,14169,22.5
14169,14159,23.0
14159,14139,23.4
14139,14009,23.8
82009,82061,0.5
82061,83101,0.9
83101,83111,1.2
83111,72011,1.7
72011,71099,2.0
71099,71089,2.4
71089,71079,2.8
71079,71031,3.3
71031,71191,3.6
71191,71181,3.9
71181,71041,4.2
71041,73041,4.7
73041,73019,4.9
73019,73049,5.3
73049,71049,5.8
71049,71189,5.9
71189,71071,7.1
71071,71081,7.5
71081,71091,8.0
71091,72019,8.4
72019,83119,9.1
83119,83109,9.3
83109,82069,10.0
82069,82221,10.5
82221,82009,11.2
43009,43419,0.4
43419,43399,0.8
43399,43389,1.2
43389,43379,1.7
43379,43369,1.9
43369,43359,2.2
43359,40321,2.8
40321,40341,3.1
40341,40359,3.4
40359,40339,3.7
40339,40329,4.1
40329,43351,4.6
43351,43361,4.9
43361,43371,5.2
43371,43381,5.5
43381,43391,5.9
43391,43411,6.4
43411,43009,6.8
43009,43419,0.4
43419,43401,0.8
43401,40301,1.3
40301,40351,1.6
40351,40361,1.9
40361,43789,2.5
43789,40311,2.8
40311,40359,3.1
40359,40309,3.4
40309,43409,4.0
43409,43411,4.5
43411,43009,4.9
43009,43421,0.5
43421,43541,0.9
43541,43801,1.6
43801,43561,2.0
43561,43571,2.3
43571,43581,2.7
43581,43641,3.1
43641,43831,3.4
43831,43491,3.6
43491,43841,3.9
43841,43659,4.3
43659,43589,4.6
43589,43579,5.0
43579,43569,5.3
43569,43809,5.8
43809,43549,6.4
43549,43429,6.8
43429,43009,7.3
43009,43419,0.4
43419,43469,1.0
43469,43479,1.3
43479,43489,1.6
43489,43499,2.0
43499,43669,2.4
43669,43679,2.7
43679,43681,3.2
43681,43481,3.5
43481,43471,3.8
43471,43461,4.1
43461,43411,4.6
43411,43009,5.0
82009,82061,0.5
82061,83101,0.9
83101,83111,1.2
83111,72011,1.7
72011,71099,2.0
71099,71089,2.4
71089,71079,2.8
71079,71031,3.3
71031,71191,3.6
71191,71181,3.9
71181,71041,4.2
71041,73041,4.7
73041,73019,4.9
16009,16199,0.6
16199,16189,0.8
16189,16179,1.1
16179,18329,1.4
18329,18319,1.7
18319,18309,2.0
18309,18239,2.3
18239,18339,2.6
18339,18121,3.4
18121,18141,4.1
18141,11361,4.5
11361,11189,4.8
11189,11401,5.2
11401,11261,5.7
11261,11259,6.2
11259,11381,6.5
11381,11181,6.9
11181,11369,7.2
11369,18149,7.8
18149,18129,8.4
18129,18331,9.1
18331,18221,9.3
18221,18301,9.6
18301,18311,9.9
18311,18321,10.3
18321,16171,10.5
16171,16181,10.9
16181,16191,11.2
16191,16009,11.5
46009,46549,0.9
46549,46539,1.3
46539,46529,1.7
46529,46519,2.3
46519,46509,2.6
46509,46101,3.7
46101,46101,3.7
46101,46211,5.9
46211,46211,5.9
46211,47711,11.9
47711,46219,18.4
46219,46219,18.4
46219,46109,20.6
46109,46109,20.6
46109,46069,21.4
46069,46088,21.7
46088,46501,22.1
46501,46511,22.5
46511,46521,22.9
46521,46531,23.3
46531,46541,23.7
46541,46009,24.4
46449,46439,0.4
46439,46419,0.6
46419,46409,1.0
46409,46691,1.3
46691,46689,1.6
46689,47571,1.9
47571,47561,2.2
47561,08057,25.2
08057,08069,25.7
08069,04179,26.0
04179,02049,26.4
02049,02119,26.8
02119,03019,27.8
03019,03059,28.1
03059,03129,28.5
03129,03218,29.1
03218,03222,0.0
03222,03111,0.7
03111,03071,1.0
03071,03031,1.3
03031,03011,1.9
03011,02111,2.5
02111,04111,3.0
04111,04121,3.4
04121,08041,3.7
08041,08031,4.0
08031,47569,27.1
47569,47579,27.5
47579,46681,27.9
46681,46699,28.1
46699,46401,28.5
46401,46411,28.7
46411,46431,29.1
46431,46441,29.5
16009,16199,0.6
16199,16189,0.8
16189,16179,1.1
16179,18329,1.4
18329,18319,1.7
18319,18309,2.0
18309,18239,2.3
18239,18339,2.6
18339,18121,3.3
18121,18141,4.1
18141,11361,4.5
17009,17239,0.6
17239,17159,1.1
17159,17099,1.9
17099,16159,2.7
16159,16149,3.0
16149,16199,3.3
16199,16189,3.5
16189,16179,3.8
16179,16169,4.2
16169,17091,5.3
17091,17151,5.9
17151,17161,6.2
17161,17171,6.6
17171,17009,6.8
46009,46549,0.9
46549,46539,1.3
46539,46529,1.7
46529,46491,2.0
46491,46381,2.7
46381,45139,3.4
45139,45129,3.8
45129,45119,4.2
45119,45109,4.7
45109,45099,5.2
45099,45079,5.6
45079,45069,6.1
45069,45059,6.4
45059,45049,7.0
45049,45039,7.2
45039,45029,7.5
45029,44999,7.7
44999,45019,8.1
45019,44069,8.4
44069,44059,8.6
44059,44049,9.1
44049,44251,9.3
44251,44739,9.7
44739,44201,10.1
44201,44211,10.4
44211,44221,10.7
44221,44261,11.2
44261,40239,20.9
40239,40089,21.3
40089,40079,21.6
40079,40119,21.9
40119,40069,22.1
40069,40059,22.4
40059,40049,22.8
40049,40039,23.1
40039,40029,23.4
40029,40279,23.8
40279,40019,24.3
40019,07539,24.7
07539,07589,25.1
07589,01059,25.5
01059,01119,25.7
01119,01019,26.1
01019,02049,26.5
02049,02089,27.2
02089,02099,27.5
02099,02099,0.0
02099,02101,0.4
02101,02051,0.8
02051,02061,1.1
02061,04151,2.0
04151,01013,2.4
01013,01112,2.7
01112,07551,3.0
07551,07531,3.3
07531,40011,3.7
40011,40271,4.2
40271,40021,4.7
40021,40031,5.0
40031,40041,5.3
40041,40051,5.7
40051,40111,6.1
40111,40071,6.5
40071,40081,6.9
40081,40231,7.1
40231,44269,16.4
44269,44229,16.8
44229,44219,17.1
44219,44209,17.4
44209,44731,17.8
44731,44259,18.1
44259,44041,18.5
44041,44051,19.0
44051,43991,19.2
43991,44061,19.4
44061,45011,19.6
45011,45021,20.0
45021,45031,20.4
45031,45041,20.9
45041,45051,21.2
45051,45061,21.6
45061,45071,21.9
45071,45091,22.4
45091,45101,22.9
45101,45111,23.3
45111,45121,23.8
45121,45131,24.1
45131,46389,24.9
46389,46499,25.6
46499,46521,25.8
46521,46531,26.2
46531,46541,26.6
46541,46009,27.3
46009,46549,0.9
46549,46539,1.3
46539,46529,1.7
46529,46491,2.0
46491,40239,17.6
40239,40089,18.0
40089,40079,18.3
40079,40119,18.6
40119,40069,18.8
40069,40059,19.1
40059,40049,19.5
40049,40039,19.8
40039,40029,20.1
40029,40279,20.5
40279,40019,21.0
40019,07539,21.4
07539,07589,21.8
07589,01059,22.2
01059,01119,22.4
01119,01019,22.8
01019,02049,23.2
02049,02089,23.9
02089,02099,24.2
02099,02099,0.0
02099,02101,0.4
02101,02051,0.8
02051,02061,1.1
02061,04151,2.0
04151,01013,2.4
01013,01112,2.7
01112,07551,3.0
07551,07531,3.3
07531,40011,3.7
40011,40271,4.2
40271,40021,4.7
40021,40031,5.0
40031,40041,5.3
40041,40051,5.7
40051,40111,6.1
40111,40071,6.5
40071,40081,6.9
40081,40231,7.1
40231,46499,22.6
46499,46521,22.8
46521,46531,23.2
46531,46541,23.6
46541,46009,24.3
46009,46549,0.9
46549,46539,1.3
46539,46529,1.7
46529,46491,2.0
46491,46381,2.7
46381,45139,3.4
45139,45129,3.8
45129,45119,4.2
45119,45109,4.7
45109,45099,5.2
45099,45079,5.6
45079,45069,6.1
45069,45059,6.4
45059,45049,7.0
45049,45039,7.2
45039,45029,7.5
45029,44999,7.7
44999,45019,8.1
45019,44069,8.4
44069,44059,8.6
44059,44049,9.1
44049,44029,9.4
44029,44019,9.7
44019,43119,10.0
43119,43109,10.4
43109,43099,10.6
43099,43089,10.9
43089,43069,11.4
43069,43059,11.8
43059,43049,12.1
43049,43029,12.6
43029,43019,13.1
43019,42119,13.4
42119,42109,14.0
42109,42089,14.4
42089,42059,15.1
42059,42049,15.3
42049,42039,15.7
42039,42029,16.2
42029,42019,16.7
42019,41089,17.2
41089,41079,17.6
41079,41069,18.2
41069,41049,18.6
41049,41119,19.4
41119,41109,19.7
41109,11119,20.1
11119,11109,20.4
11109,11099,20.7
11099,11089,21.1
11089,11079,21.6
11079,11069,21.9
11069,11059,22.3
11059,11049,22.7
11049,11039,23.1
11039,11029,23.5
11029,11019,24.1
11019,10139,24.4
10139,10119,24.8
10119,10109,25.0
10109,10099,25.5
10099,10089,26.0
10089,10079,26.6
10079,10069,27.0
10069,10059,27.3
10059,10049,27.6
10049,10017,28.0
10017,10018,28.1
10018,05013,28.9
05013,05023,29.3
05023,04222,29.6
04222,02181,30.2
02181,01611,31.1
01611,01621,31.3
01621,01511,31.6
01511,01521,31.9
01521,01411,32.2
01411,01421,32.5
01421,01341,33.0
01341,07371,33.3
07371,60011,33.9
60011,60059,34.3
60059,80109,35.0
80109,80009,35.6
80009,80009,0.0
80009,80101,0.3
80101,60051,1.0
60051,60019,1.4
60019,07369,1.7
07369,07379,1.9
07379,01339,2.2
01339,01329,2.6
01329,01239,3.1
01239,01529,3.5
01529,01519,3.7
01519,01629,4.1
01629,01619,4.5
01619,04168,5.5
04168,04249,5.7
04249,05029,6.1
05029,05131,6.7
05131,05039,7.2
05039,05019,7.5
05019,05069,7.6
05069,10011,8.0
10011,10041,8.3
10041,10051,8.7
10051,10061,9.0
10061,10071,9.4
10071,10501,9.6
10501,10081,9.9
10081,10091,10.5
10091,10101,11.0
10101,10111,11.5
10111,10131,11.8
10131,11021,12.5
11021,11031,12.8
11031,11041,13.5
11041,11051,13.9
11051,11061,14.3
11061,11071,14.7
11071,11081,15.0
11081,11091,15.4
11091,11101,15.9
11101,11111,16.2
11111,41101,16.4
41101,41111,16.8
41111,41031,17.2
41031,41041,17.4
41041,41051,17.8
41051,41061,18.0
41061,41071,18.4
41071,41081,19.0
41081,42011,19.3
42011,42021,19.6
42021,42031,19.9
42031,42041,20.3
42041,42051,20.8
42051,42061,21.1
42061,42071,21.6
42071,42091,22.1
42091,42111,22.6
42111,43011,22.8
43011,43021,23.3
43021,43041,23.8
43041,43051,24.4
43051,43061,24.7
43061,43071,24.9
43071,43081,25.1
43081,43091,25.4
43091,43111,25.9
43111,44011,26.1
44011,44021,26.5
44021,44041,26.8
44041,44051,27.3
44051,43991,27.5
43991,44061,27.7
44061,45011,27.9
45011,45021,28.3
45021,45031,28.7
45031,45041,29.2
45041,45051,29.5
45051,45061,29.9
45061,45071,30.2
45071,45091,30.7
45091,45101,31.2
45101,45111,31.6
45111,45121,32.1
45121,45131,32.4
45131,46389,33.2
46389,46499,33.9
46499,46521,34.1
46521,46531,34.5
46531,46541,34.9
46541,46009,35.6
46009,46549,0.9
46549,46539,1.3
46539,46529,1.7
46529,46491,2.0
46491,46381,2.7
46381,45139,3.4
45139,45129,3.8
45129,45119,4.2
45119,45109,4.7
45109,45099,5.2
45099,45079,5.6
45079,45069,6.1
45069,45059,6.4
45059,45049,7.0
45049,45039,7.2
45039,45029,7.5
45029,44999,7.7
44999,45019,8.1
45019,44069,8.4
44069,44059,8.6
44059,44049,9.1
44049,44029,9.4
44029,44019,9.7
44019,43119,10.0
43119,43109,10.4
43109,43099,10.6
43099,43089,10.9
43089,43069,11.4
43069,43059,11.8
43059,43049,12.1
43049,43029,12.6
43029,43019,13.1
43019,42119,13.4
42119,42109,14.0
42109,42089,14.4
42089,42059,15.1
42059,42049,15.3
42049,42039,15.7
42039,42029,16.2
42029,42019,16.7
42019,41089,17.2
41089,41079,17.6
41079,41069,18.2
41069,41049,18.6
41049,41119,19.4
41119,41109,19.7
41109,11119,20.1
11119,11109,20.4
11109,11099,20.7
11099,11089,21.1
11089,11079,21.6
11079,11069,21.9
11069,11059,22.3
11059,11049,22.7
11049,11039,23.1
11039,11029,23.5
11029,11019,24.1
11019,10139,24.4
10139,10119,24.8
10119,10109,25.0
10109,10099,25.5
10099,10089,26.0
10089,10079,26.6
10079,10069,27.0
10069,10059,27.3
10059,10049,27.6
10049,10017,28.0
10017,10018,28.1
10018,05013,28.9
05013,05023,29.3
05023,04222,29.6
04222,02181,30.2
02181,02089,31.5
02089,02101,32.2
02101,02051,32.6
02051,02061,32.9
02061,01611,33.7
01611,01621,33.9
01621,01511,34.2
01511,01521,34.5
01521,01411,34.8
01411,01421,35.1
01421,01341,35.6
01341,07371,35.9
07371,60011,36.5
60011,60059,36.9
60059,80109,37.6
80109,80009,38.2
80009,80009,0.0
80009,80101,0.3
80101,60051,1.0
60051,60019,1.4
60019,07369,1.7
07369,07379,1.9
07379,01339,2.2
01339,01329,2.6
01329,01239,3.1
01239,01529,3.5
01529,01519,3.7
01519,01629,4.1
01629,01619,4.5
01619,02089,5.1
02089,02101,5.8
02101,02051,6.2
02051,02061,6.5
02061,04168,7.3
04168,04249,7.5
04249,05029,7.9
05029,05131,8.5
05131,05039,9.0
05039,05019,9.3
05019,05069,9.4
05069,10011,9.8
10011,10041,10.1
10041,10051,10.5
10051,10061,10.8
10061,10071,11.2
10071,10501,11.4
10501,10081,11.7
10081,10091,12.3
10091,10101,12.8
10101,10111,13.3
10111,10131,13.6
10131,11021,14.3
11021,11031,14.6
11031,11041,15.3
11041,11051,15.7
11051,11061,16.1
11061,11071,16.5
11071,11081,16.8
11081,11091,17.2
11091,11101,17.7
11101,11111,18.0
11111,41101,18.2
41101,41111,18.6
41111,41031,19.0
41031,41041,19.2
41041,41051,19.6
41051,41061,19.8
41061,41071,20.2
41071,41081,20.8
41081,42011,21.1
42011,42021,21.4
42021,42031,21.7
42031,42041,22.1
42041,42051,22.6
42051,42061,22.9
42061,42071,23.4
42071,42091,23.9
42091,42111,24.4
42111,43011,24.6
43011,43021,25.1
43021,43041,25.6
43041,43051,26.2
43051,43061,26.5
43061,43071,26.7
43071,43081,26.9
43081,43091,27.2
43091,43111,27.7
43111,44011,27.9
44011,44021,28.3
44021,44041,28.6
44041,44051,29.1
44051,43991,29.3
43991,44061,29.5
44061,45011,29.7
45011,45021,30.1
45021,45031,30.5
45031,45041,31.0
45041,45051,31.3
45051,45061,31.7
45061,45071,32.0
45071,45091,32.5
45091,45101,33.0
45101,45111,33.4
45111,45121,33.9
45121,45131,34.2
45131,46389,35.0
46389,46499,35.7
46499,46521,35.9
46521,46531,36.3
46531,46541,36.7
46541,46009,37.4
46009,46631,0.6
46631,46641,0.9
46641,47581,1.3
47581,47571,1.7
47571,47561,2.0
47561,47551,2.4
47551,47541,2.9
47541,47591,3.1
47591,47601,3.5
47601,47611,3.9
47611,47621,4.4
47621,58381,4.8
58381,58271,5.0
58271,58281,5.3
58281,58371,5.7
58371,58299,6.0
58299,58259,6.2
58259,58319,6.5
58319,58349,6.9
58349,58359,7.4
58359,58459,7.9
58459,58369,8.5
58369,58361,8.7
58361,58451,9.2
58451,58351,9.7
58351,58341,10.1
58341,58311,10.5
58311,58251,10.8
58251,58291,11.1
58291,58379,11.4
58379,58289,11.7
58289,58279,12.0
58279,58389,12.2
58389,47629,12.6
47629,47619,13.0
47619,47609,13.5
47609,47599,13.8
47599,47549,14.0
47549,47559,14.4
47559,47569,14.8
47569,47579,15.2
47579,47589,15.6
47589,46649,15.9
46649,46639,16.4
46639,46009,16.8
58259,58319,0.3
58319,58349,0.7
58349,58359,1.2
58359,58459,1.7
58459,58369,2.3
58369,58361,2.5
58361,58451,3.0
58451,58351,3.5
58351,58341,3.9
58341,58311,4.3
58311,58251,4.6
47571,47561,2.0
47561,47551,2.4
47551,47541,2.9
47541,47591,3.1
46009,46549,0.9
46549,46539,1.3
46539,46529,1.7
46529,46491,2.0
46491,44269,9.4
44269,44229,9.8
44229,44219,10.1
44219,44209,10.4
44209,44731,10.8
44731,44259,11.1
44259,44029,11.4
44029,44019,11.7
44019,43119,12.0
43119,43109,12.4
43109,43099,12.6
43099,43089,12.9
43089,43279,13.7
43279,43268,14.0
43268,43259,14.4
43259,43249,14.6
43249,43239,15.0
43239,43161,15.8
43161,43189,16.1
43189,43619,16.5
43619,43629,16.7
43629,42319,17.1
42319,28109,17.8
28109,28189,18.2
28189,28019,18.9
28019,20109,19.5
20109,17051,19.9
17051,20019,20.4
20019,17149,20.7
17149,17139,21.1
17139,17129,21.7
17129,16099,22.8
16099,18079,23.7
18079,18109,24.1
18109,18049,24.9
18049,18019,26.7
18019,15059,27.2
15059,15049,27.5
15049,14189,27.9
14189,14179,28.2
14179,14169,28.6
14169,14159,29.1
14159,14139,29.5
14139,14009,29.9
14009,14009,0.0
14009,14131,0.4
14131,14151,0.9
14151,14161,1.3
14161,14171,1.7
14171,15041,2.4
15041,15051,2.7
15051,18011,3.2
18011,18041,4.6
18041,18131,4.8
18131,18101,5.6
18101,18071,6.0
18071,16091,6.7
16091,17121,8.0
17121,17131,8.5
17131,17141,8.9
17141,17059,9.8
17059,20101,10.2
20101,28011,10.8
28011,28181,11.6
28181,28101,12.0
28101,42311,12.7
42311,43621,13.1
43621,43611,13.4
43611,43181,13.7
43181,43169,14.1
43169,43231,14.9
43231,43241,15.2
43241,43251,15.5
43251,43261,15.9
43261,43271,16.2
43271,43061,16.5
43061,43071,16.7
43071,43081,16.9
43081,43091,17.2
43091,43111,17.7
43111,44011,17.9
44011,44021,18.3
44021,44251,18.6
44251,44739,19.0
44739,44201,19.4
44201,44211,19.7
44211,44221,20.0
44221,44261,20.5
44261,46499,27.5
46499,46521,27.7
46521,46531,28.1
46531,46541,28.5
46541,46009,29.2
46009,46549,0.9
46549,46539,1.3
46539,46529,1.7
46529,46491,2.0
46491,44269,9.4
44269,44229,9.8
44229,44219,10.1
44219,44209,10.4
44209,44731,10.8
44731,44259,11.1
44259,43268,13.7
43268,43161,15.5
43161,43189,15.8
43189,43619,16.2
43619,16099,22.8
16099,18079,23.7
18079,18109,24.1
18109,18049,24.9
18049,15059,27.2
15059,15049,27.5
15049,14009,29.9
14009,14009,0.0
14009,15041,2.4
15041,15051,2.7
15051,18131,4.8
18131,18101,5.6
18101,18071,6.0
18071,16091,6.7
16091,43611,13.3
43611,43181,13.6
43181,43169,14.0
43169,43261,15.8
43261,44251,18.6
44251,44739,19.0
44739,44201,19.4
44201,44211,19.7
44211,44221,20.0
44221,44261,20.5
44261,46499,27.5
46499,46521,27.7
46521,46531,28.1
46531,46541,28.5
46541,46009,29.2
46009,46549,0.9
46549,46539,1.3
46539,46529,1.7
46529,46491,2.0
46491,44269,9.4
44269,44229,9.8
44229,44219,10.1
44219,44209,10.4
44209,44731,10.8
44731,44259,11.1
44259,43268,13.7
43268,43249,14.3
43249,43161,15.5
43161,43189,15.8
43189,43619,16.2
43619,20109,19.2
20109,17051,19.6
17051,20019,20.1
20019,17149,20.4
17149,17139,20.8
17139,17129,21.4
17129,15049,27.2
15049,14169,28.3
14169,14129,29.7
14129,14519,32.2
14519,14519,0.0
14519,14121,2.3
14121,14161,3.6
14161,15041,4.7
15041,17121,10.3
17121,17131,10.8
17131,17141,11.2
17141,17059,12.1
17059,20101,12.5
20101,43611,15.7
43611,43181,16.0
43181,43169,16.4
43169,43241,17.5
43241,43261,18.2
43261,44251,21.0
44251,44739,21.4
44739,44201,21.8
44201,44211,22.1
44211,44221,22.4
44221,44261,22.9
44261,46499,29.9
46499,46521,30.1
46521,46531,30.5
46531,46541,30.9
46541,46009,31.6
46009,46281,0.5
46281,46391,0.9
46391,46761,1.4
46761,46771,1.8
46771,46781,2.1
46781,46791,2.5
46791,46801,2.7
46801,46471,2.9
46471,46481,3.3
46481,46881,3.9
46881,46891,4.2
46891,46901,4.5
46901,46911,4.9
46911,46921,5.3
46921,46931,5.7
46931,46941,6.0
46941,46489,6.5
46489,46479,6.9
46479,46809,7.3
46809,46799,7.5
46799,46789,7.8
46789,46779,8.2
46779,46769,8.6
46769,46399,9.0
46399,46289,9.4
46289,46009,9.9
46009,46281,0.5
46281,46391,0.9
46391,46761,1.4
46761,46771,1.8
46771,47601,2.2
47601,47611,2.6
47611,58301,3.2
58301,59279,5.7
59279,59269,6.0
59269,59259,6.4
59259,59099,6.9
59099,59073,7.4
59073,59069,7.6
59069,59059,8.3
59059,59049,8.8
59049,59039,9.2
59039,59029,9.9
59029,59019,10.6
59019,55289,11.1
55289,65069,20.1
65069,67251,20.4
67251,67241,20.7
67241,67181,20.9
67181,67009,21.4
67009,67189,21.8
67189,67249,22.2
67249,67259,22.5
67259,65061,22.7
65061,55281,31.8
55281,59011,32.3
59011,59021,33.2
59021,59031,33.6
59031,59041,34.0
59041,59051,34.4
59051,59061,35.1
59061,59079,35.5
59079,59091,35.8
59091,59251,36.4
59251,59261,36.7
59261,59271,37.1
59271,58309,39.6
58309,47619,40.0
47619,47609,40.5
47609,46779,40.8
46779,46769,41.2
46769,46399,41.6
46399,46289,42.0
46289,46009,42.5
46009,46281,0.5
46281,46391,0.9
46391,46761,1.4
46761,46771,1.8
46771,47601,2.2
47601,47611,2.6
47611,58301,3.2
58301,59279,5.7
59279,59269,6.0
59269,59259,6.4
59259,59099,6.9
59099,59073,7.4
46009,46549,0.9
46549,46539,1.3
46539,46529,1.7
46529,46491,2.0
46491,44269,9.4
44269,44229,9.8
44229,44371,10.3
44371,44381,10.6
44381,44351,11.1
44351,44361,11.3
44361,51091,19.8
51091,51101,20.2
51101,52071,21.0
52071,52081,22.9
52081,60081,23.6
60081,60071,24.1
60071,60061,24.7
60061,83119,28.9
83119,83109,29.1
83109,83299,29.8
83299,83319,30.2
83319,83309,30.5
83309,92279,31.0
92279,92059,31.4
92059,92049,31.7
92049,92041,32.8
92041,92051,33.2
92051,92271,33.5
92271,83301,33.8
83301,83311,34.2
83311,83291,34.5
83291,83101,35.2
83101,83111,35.5
83111,60069,39.6
60069,60079,40.1
60079,60089,40.5
60089,52089,41.2
52089,52079,43.1
52079,51099,44.3
51099,44369,52.9
44369,44359,53.1
44359,44389,53.6
44389,44379,53.9
44379,44221,54.4
44221,44261,54.9
44261,46499,61.9
46499,46521,62.1
46521,46531,62.5
46531,46541,62.9
46541,46009,63.6
46009,46281,0.5
46281,46391,0.9
46391,46761,1.4
46761,46771,1.8
46771,47601,2.2
47601,47611,2.6
47611,58301,3.2
58301,57129,5.5
57129,57119,5.8
57119,59119,6.0
59119,59149,6.5
59149,59073,7.1
59073,59069,7.3
59069,59059,8.0
59059,59049,8.5
59049,59039,8.9
59039,59029,9.6
59029,59019,10.3
59019,55289,10.8
55289,65199,19.7
65199,76541,26.7
76541,76511,26.9
76511,76521,27.2
76521,75009,27.6
75009,75009,0.0
75009,76529,0.5
76529,76519,0.7
76519,76549,1.0
76549,65191,7.7
65191,55281,16.8
55281,59011,17.3
59011,59021,18.2
59021,59031,18.6
59031,59041,19.0
59041,59051,19.4
59051,59061,20.1
59061,59079,20.5
59079,59141,20.9
59141,59111,21.3
59111,57111,21.7
57111,57121,22.0
57121,58309,24.3
58309,47619,24.7
47619,47609,25.2
47609,46779,25.5
46779,46769,25.9
46769,46399,26.3
46399,46289,26.7
46289,46009,27.2
75009,76529,0.0
76529,76519,0.0
76519,76549,0.0
76549,65191,7.9
65191,55281,17.0
55281,59011,17.5
59011,59021,18.4
59021,59031,18.8
59031,59041,19.2
59041,59051,19.6
59051,59061,20.3
59061,59079,20.7
17009,17239,0.6
17239,17159,1.1
17159,17099,1.9
17099,16159,2.7
16159,16149,3.0
16149,16199,3.3
16199,16189,3.5
16189,16179,3.8
16179,16169,4.2
17009,17239,0.6
17239,17159,1.1
17159,17099,1.9
17099,16159,2.7
16159,16149,3.0
16149,16199,3.3
16199,16189,3.5
16189,16179,3.8
16179,16169,4.2
16169,17091,5.3
17091,17151,5.9
17151,17161,6.2
17161,17171,6.6
28009,28301,0.3
28301,28431,0.6
28431,28249,0.9
28249,28239,1.4
28239,28229,2.0
28229,20059,2.4
20059,20039,3.2
20039,20029,3.7
20029,20019,4.3
20019,17149,4.6
17149,17139,5.0
17139,17129,5.6
17129,16099,6.7
16099,18079,7.6
18079,18109,8.0
18109,18049,8.8
18049,18019,10.6
18019,15059,11.1
15059,15049,11.4
15049,14189,11.8
14189,14179,12.1
14179,14169,12.5
14169,14159,13.0
14159,14139,13.4
14139,14129,13.9
14129,14119,14.2
14119,14109,14.9
14109,14089,15.3
14089,14069,16.2
14069,05641,16.7
05641,03222,17.1
03222,03111,17.8
03111,03071,18.1
03071,03381,18.7
03381,03391,18.9
03391,03511,19.6
03511,03501,20.0
03501,02169,20.9
02169,02159,21.2
02159,02089,21.5
02089,02099,21.8
02099,02099,0.0
02099,02101,0.4
02101,02051,0.8
02051,02061,1.1
02061,02151,1.9
02151,02161,2.6
02161,02171,2.9
02171,03509,3.8
03509,03519,4.1
03519,03539,4.7
03539,03529,5.1
03529,03129,5.7
03129,03217,6.1
03217,05649,7.0
05649,14061,7.3
14061,14071,7.8
14071,14081,8.2
14081,14101,8.6
14101,14141,9.4
14141,14121,9.7
14121,14131,10.1
14131,14151,10.6
14151,14161,11.0
14161,14171,11.4
14171,15041,12.1
15041,15051,12.4
15051,18011,12.9
18011,18041,14.3
